# RECONSTRUCTION, NOT THE PUBLISHED RECORD. Produced by src/wp1_stage2_validate.py. The published tables are results/MR_results_*.tsv. See docs/CORRECTIONS.md C13-C19.
taxon	n_snp	b_ivw	se_ivw	p_ivw	or_ivw	lci	uci	fdr_ivw	b_egger	se_egger	p_egger	egger_intercept_p	b_wmedian	se_wmedian	p_wmedian	q_stat	q_p
family.Oxalobacteraceae.id.2966	14	-0.07482593072431104	0.02362894487831485	0.0015417589734073765	0.927904992021425	0.8859111082619658	0.9718894663229337	0.14975280059357138	0.0008699735593895586	0.09736212791266866	0.9930174768860254	0.4380716799868389	-0.08820847311935101	0.02718339670245224	0.0011747564907177083	18.5965671969588	0.13615311375043684
genus.Oxalobacter.id.2978	10	-0.08097398422674912	0.026865624956353223	0.002577964721629949	0.9222176833386606	0.8749131898544774	0.9720798192606808	0.14975280059357138	-0.11100309626105043	0.13354164274570082	0.429955845999454	0.8237647040892162	-0.07899047428352973	0.030175900186720894	0.008853301622579938	15.000013615307921	0.0909356025913135
genus..Eubacteriumbrachygroup.id.11296	10	0.06320021710974089	0.0212591140555656	0.0029504589608120558	1.065240097175085	1.021765847566125	1.1105640958078198	0.14975280059357138	-0.03673563644051603	0.07284061710596026	0.6276244201643861	0.19518816444094186	0.067111533489323	0.027406020107847723	0.014333778202656097	6.810735531701343	0.6568170653090256
order.Clostridiales.id.1863	13	0.13759488978722875	0.046884974295899336	0.0033383461443003437	1.1475105878416247	1.0467606918209493	1.257957582375351	0.14975280059357138	-0.04238380630890681	0.23260462318118175	0.8587294042871405	0.4459395615110295	0.15068805597764462	0.056989722402302025	0.008190195274343325	18.92081110684969	0.09045751018546756
family.Victivallaceae.id.2255	12	0.051800616145401324	0.01776595421019152	0.003548644563828706	1.0531657373339984	1.0171243143143038	1.0904842748174846	0.14975280059357138	-0.022494643609052734	0.077155755359591	0.7765900444984714	0.3466085663118496	0.029122438588124352	0.024934266549639483	0.24281946012596434	10.242704463783426	0.5086970197381671
genus.Gordonibacter.id.821	12	-0.06853906685655593	0.02605068715552411	0.008513683475715	0.9337569804409416	0.8872766833573454	0.9826721640233067	0.29939786889597747	-0.16207450957114	0.11196331693117345	0.17835122246346616	0.4101513870363508	-0.042635040870370254	0.026315050874524952	0.10519425498083053	23.94709978503063	0.012958080564273682
genus.FamilyXIIIUCG001.id.11294	8	0.1028463908412954	0.04206367925029093	0.014484550537916854	1.1083211477204145	1.020611114254685	1.2035688709713244	0.4366057376429223	0.20055968778015487	0.12107936218717132	0.14871239446649548	0.4213555102898275	0.05423409001717187	0.057649150710389646	0.3468271967618839	8.638209665723691	0.2796848990403995
phylum.Cyanobacteria.id.1500	8	0.09062698563448206	0.04148332756864486	0.028913751090129718	1.0948605303736336	1.0093632268913173	1.1875998144512412	0.6681724913637141	0.16447973506845948	0.15393272174861036	0.3263795855258948	0.6345081550557735	0.12663538909165445	0.0432163344420412	0.0033867111080742853	13.498595451842736	0.06085269002221486
genus.Oscillibacter.id.2063	14	-0.07874900234588095	0.036852491300120804	0.032608524147978	0.9242718854080458	0.8598649944167165	0.9935030774630357	0.6681724913637141	-0.3629909634195402	0.12163986782065965	0.011397627602569665	0.032376900934263694	-0.09055711522318124	0.0389786941806681	0.02016591352148356	27.427598799923103	0.010865914966125637
class.Clostridia.id.1859	12	0.11537359264946237	0.05575060687126048	0.03850303911881934	1.122292639542354	1.0061210607768365	1.251877947767478	0.6681724913637141	0.11194038069877532	0.30318588541346664	0.7196662170242198	0.9910192598422212	0.14687476107778946	0.05668884743936088	0.009572713699634507	22.32052137208367	0.02200443754607067
genus.Butyricimonas.id.945	12	0.08314835334411574	0.04036862664750278	0.03942463941568806	1.0867030126163435	1.0040339597151755	1.1761787798138232	0.6681724913637141	0.15450118733621643	0.1414811407416544	0.3004316782347728	0.6091183509062815	0.05612585649830959	0.044055133574051726	0.20266650264840458	20.26624411320757	0.04182028877103656
class.Actinobacteria.id.419	16	0.08835975193046766	0.04405003074467328	0.04486741426066003	1.0923810375349632	1.0020237366673994	1.1908862909123403	0.6681724913637141	0.2227698686724794	0.1389086200919321	0.13109153222839975	0.32497680486529157	0.07935923702068412	0.054712145124802	0.14692285461595264	31.570242990709957	0.0073629294730340284
genus.Alistipes.id.968	14	-0.06890621474889509	0.034820755275742264	0.04782913513662306	0.9334142164600027	0.8718351726858501	0.9993426817199357	0.6681724913637141	-0.3103175070476514	0.13338173648149135	0.03831036920293971	0.08821708702047236	-0.05079113149991711	0.04677701136760826	0.27756131315115595	11.033370928217053	0.6080219216770448
genus.Slackia.id.825	6	0.060420302296068484	0.031330669263953566	0.05379650767206632	1.0622829326859107	0.9990126782618797	1.1295602684833697	0.6681724913637141	0.013483348875399592	0.15651114406569858	0.9354876215301454	0.7756966463193448	0.08105362352171332	0.03831650946491001	0.03439836039369219	3.2813445539224233	0.6566990106237542
class.Mollicutes.id.3920	13	-0.05522040804212034	0.02914525699743014	0.05813720819673089	0.9462765580034231	0.8937357655509022	1.0019061099953335	0.6681724913637141	0.011237123374991276	0.09230994296397214	0.9053062180525842	0.4696123317807632	-0.047605014136165656	0.03917796900267566	0.224329277398863	8.804442949670037	0.7195366389456224
phylum.Tenericutes.id.3919	13	-0.05522040804212034	0.02914525699743014	0.05813720819673089	0.9462765580034231	0.8937357655509022	1.0019061099953335	0.6681724913637141	0.011237123374991276	0.09230994296397214	0.9053062180525842	0.4696123317807632	-0.047605014136165656	0.03917796900267566	0.224329277398863	8.804442949670037	0.7195366389456224
class.Bacteroidia.id.912	14	0.07098594994862646	0.03785685074874003	0.06077689982605466	1.0735661421029443	0.9967916801737893	1.156253893761287	0.6681724913637141	-0.005603542461203093	0.08188965634482419	0.9465719571019333	0.3128410755933761	0.02571455076566854	0.048719551057863575	0.5976328610350592	19.06558087641571	0.12108431535476061
order.Bacteroidales.id.913	14	0.07098594994862646	0.03785685074874003	0.06077689982605466	1.0735661421029443	0.9967916801737893	1.156253893761287	0.6681724913637141	-0.005603542461203093	0.08188965634482419	0.9465719571019333	0.3128410755933761	0.02571455076566854	0.048719551057863575	0.5976328610350592	19.06558087641571	0.12108431535476061
