taxon	n_snp	b_ivw	se_ivw	p_ivw	or_ivw	lci	uci	fdr_ivw	b_egger	se_egger	p_egger	egger_intercept_p	b_wmedian	se_wmedian	p_wmedian	q_stat	q_p
genus.unknowngenus.id.959	16	0.22009484026861326	0.06671952288820181	0.0009709658574415585	1.2461949144434281	1.0934355010098613	1.4202957223817607	0.20487379592016883	0.2166579044720049	0.06545188685293044	0.005156709117572781	0.7653896501596015	0.21361996902912697	0.08956017958292901	0.017069305461017918	13.158266766238643	0.5900748692220057
genus.LachnospiraceaeUCG004.id.11324	14	-0.3870596468814339	0.12994621008432816	0.0028955495787390084	0.6790505904686092	0.5263682486803424	0.876021123180995	0.30548048055696536	-0.3817149466724972	0.13369505168235266	0.014484553337711698	0.7166591551113232	-0.38339715849512285	0.17522928949980573	0.02867148419382083	12.699855525515003	0.47125382661366677
genus.Methanobrevibacter.id.123	7	-0.24973936669142394	0.09563049966351704	0.00901451144645097	0.7790037909503768	0.6458583019850551	0.9395975935432049	0.3744594389698099	-0.24696869026050092	0.12454921820120994	0.10419108183728253	0.8586066961705359	-0.18337921383468753	0.12334714664703592	0.13709618151958322	8.420732204772111	0.20887067438081441
family.unknownfamily.id.1000001214	10	-0.24056866427478626	0.09419146415019837	0.01064813570530265	0.7861806610697956	0.6536495456905909	0.9455832042033007	0.3744594389698099	-0.2434502908354674	0.11113276925141526	0.059862568209670855	0.24111430899059033	-0.37803299386495826	0.1352689649207409	0.00519516772804022	13.362302942473026	0.14688594212509107
genus.unknowngenus.id.1000001215	10	-0.24056866427478626	0.09419146415019837	0.01064813570530265	0.7861806610697956	0.6536495456905909	0.9455832042033007	0.3744594389698099	-0.2434502908354674	0.11113276925141526	0.059862568209670855	0.24111430899059033	-0.37803299386495826	0.1352689649207409	0.00519516772804022	13.362302942473026	0.14688594212509107
order.Gastranaerophilales.id.1591	10	-0.24056866427478626	0.09419146415019837	0.01064813570530265	0.7861806610697956	0.6536495456905909	0.9455832042033007	0.3744594389698099	-0.2434502908354674	0.11113276925141526	0.059862568209670855	0.24111430899059033	-0.37803299386495826	0.1352689649207409	0.00519516772804022	13.362302942473026	0.14688594212509107
genus.Butyricicoccus.id.2055	8	0.3739418058652125	0.15603633152071011	0.016552280044652617	1.4534525655811958	1.0704836932373307	1.9734297437132515	0.44266520081482197	0.36593957999942506	0.15291916408186065	0.05380380762867761	0.8878160727243333	0.2703094034672011	0.22043530490252713	0.22010356830362532	5.0522847667220905	0.653582606422431
genus.Alistipes.id.968	12	-0.3823393023910937	0.15987986609153537	0.016783514722836852	0.6822635202839861	0.49872330304975987	0.9333502330125804	0.44266520081482197	-0.37929385902202184	0.11920078340407611	0.00978658176441148	0.9610226358072713	-0.4164031667417171	0.2019106576453237	0.039177855365751156	4.1146262548620305	0.9664430656396098
family.Pasteurellaceae.id.3689	16	0.1852080078023538	0.08382076631400212	0.02713488902017149	1.2034687449829569	1.0211396482933097	1.4183535254669069	0.5725461583256184	0.15383949690480703	0.10744607294820635	0.17415188495013728	0.5359178940250221	0.16082042569126964	0.15193559850988897	0.28983776365715586	18.657246053637685	0.22968803529321422
order.Pasteurellales.id.3688	16	0.1852080078023538	0.08382076631400212	0.02713488902017149	1.2034687449829569	1.0211396482933097	1.4183535254669069	0.5725461583256184	0.15383949690480703	0.10744607294820635	0.17415188495013728	0.5359178940250221	0.16082042569126964	0.15193559850988897	0.28983776365715586	18.657246053637685	0.22968803529321422
genus.Howardella.id.2000	11	-0.14378018123148226	0.0680213732516969	0.03453662109789639	0.8660781073591649	0.7579771243106874	0.989596208103212	0.6624751865141943	-0.14318127376407008	0.09376001768495097	0.1610815963319358	0.9917260682486402	-0.10055014840570839	0.10560286175854994	0.3410190725548349	10.9617302124825	0.3605073478762307
genus.Oscillospira.id.2064	9	0.26203045170831796	0.1281865169053737	0.04094028478824737	1.299566115835139	1.010843245012984	1.670755676272177	0.6985611943863439	0.26558905408171707	0.1615296907492712	0.1441314030073648	0.7410732674225632	0.27655896392359436	0.1936370840604424	0.1532246707641771	11.256529913889164	0.18758320395761696
genus.Lactococcus.id.1851	10	-0.1603288282977048	0.07924014683182909	0.04303931529394536	0.8518636260399594	0.7293223117460738	0.9949944293252376	0.6985611943863439	-0.1751359006654406	0.08942655656588686	0.08586582951455926	0.8043333534197106	-0.1452367493970104	0.10024100320141213	0.14737231036265025	5.9786479222981885	0.74205338759138
genus.unknowngenus.id.2041	12	0.19596098518304883	0.09893808642062246	0.04763137205049373	1.2164794436856483	1.0020444227869212	1.4768030271492463	0.7178728216181556	0.23785290833986805	0.14086132283372957	0.12219116760451497	0.6365333267354479	0.20416999602378044	0.14471729471853426	0.15829781332284443	13.023148982930383	0.29181509635122443
family.Lachnospiraceae.id.1987	16	-0.25515945449351823	0.13452555275029687	0.05786279410158342	0.774792943894267	0.595216819148746	1.0085469472567565	0.81393663702894	-0.2520190932211668	0.1888308708859929	0.20329861257077422	0.9355207571587489	-0.5519153440496725	0.20464026806651428	0.006996671480246634	26.472756061464352	0.033337601266954786
genus.Bilophila.id.3170	14	-0.22550748811936588	0.12260797291777002	0.06587749554164084	0.7981110840744504	0.6276208009448883	1.0149142628216175	0.8687594724553885	-0.2119856224206146	0.15053355787171985	0.1844407532394045	0.5483185603900417	-0.2458722530324628	0.1836755193461653	0.1806934731681119	18.26928422220278	0.14755996905624844
genus.Peptococcus.id.2037	17	-0.12003986471810352	0.06857238281657757	0.08002224769798426	0.8868850805887033	0.7753492274675288	1.0144656347178365	0.9179717680402335	-0.10893319971659565	0.06491764424040578	0.11404980701982081	0.6645175360405302	-0.09322665137214084	0.09871257922110431	0.34495238826970354	11.58216670319875	0.7722074914068722
genus.Sutterella.id.2896	12	0.21519965396058505	0.12721967545927476	0.09072998900970013	1.2401094650175182	0.9664256503958332	1.5912982903507855	0.9179717680402335	0.19633148831805383	0.1312017091532249	0.165424714511972	0.2730309554475492	0.25608186788290815	0.17919479683129108	0.1529841798980061	11.881237648498189	0.3726361498979102
family.Peptococcaceae.id.2024	10	0.19164697800145034	0.11572645283861599	0.09771486818379448	1.2112428461104694	0.9654346451528498	1.5196359894682607	0.9179717680402335	0.18320969222265804	0.10425540226711785	0.1169236513828593	0.7548689059774503	0.09012904662859336	0.15679570925710376	0.5654141734552968	6.164859439220157	0.7233118011803319
genus.LachnospiraceaeUCG008.id.11328	11	0.15200311497731556	0.09301077244992959	0.10220578075689574	1.1641638627704884	0.9701563848112958	1.396968077104722	0.9179717680402335	0.16722750543919443	0.09355986926166421	0.10751452343468176	0.24500458780502588	0.15676899787712253	0.12494665527338548	0.2095922503986356	10.489187952071893	0.3986722204901295
class.Melainabacteria.id.1589	11	-0.14349765276795576	0.09023598744412753	0.11177877941834927	0.866322833645574	0.725887533887273	1.0339277326840668	0.9179717680402335	-0.17396379747745364	0.09083949929313828	0.0877468714035518	0.026488115371943573	-0.2490510707580128	0.14737824266313887	0.09105152997386501	15.975949482514018	0.1003229469500337
family.Clostridiaceae1.id.1869	11	-0.21372690374874673	0.13601905914904006	0.11611271475854673	0.8075688989494794	0.6185827778282591	1.0542930549087155	0.9179717680402335	-0.21832674195610705	0.18070709841881005	0.2577648197224745	0.8704639207078664	-0.14219798305323073	0.2544149918680513	0.5762153647903097	15.568146588836976	0.11268011591508685
genus.unknowngenus.id.2755	14	-0.13897679185059209	0.0886934092314015	0.11712992608114617	0.8702482250747171	0.7313845671274579	1.035477103680417	0.9179717680402335	-0.14146157259842215	0.07937950194605474	0.10003321766897617	0.8554625824545719	-0.10752413716826846	0.12417303109702375	0.3865330359571778	9.367097609109468	0.7446877363373839
class.Erysipelotrichia.id.2147	13	0.22310869203038527	0.14718998047300555	0.12957316340004513	1.2499564266546916	0.9367080079484239	1.6679595511917438	0.9179717680402335	0.2106588858434275	0.17941179638162968	0.2651234966397588	0.2640492586672834	0.31840290007819755	0.21347495741529335	0.13582412523653142	18.33740639354718	0.10582316349133952
family.Erysipelotrichaceae.id.2149	13	0.22310869203038527	0.14718998047300555	0.12957316340004513	1.2499564266546916	0.9367080079484239	1.6679595511917438	0.9179717680402335	0.2106588858434275	0.17941179638162968	0.2651234966397588	0.2640492586672834	0.31840290007819755	0.21347495741529335	0.13582412523653142	18.33740639354718	0.10582316349133952
order.Erysipelotrichales.id.2148	13	0.22310869203038527	0.14718998047300555	0.12957316340004513	1.2499564266546916	0.9367080079484239	1.6679595511917438	0.9179717680402335	0.2106588858434275	0.17941179638162968	0.2651234966397588	0.2640492586672834	0.31840290007819755	0.21347495741529335	0.13582412523653142	18.33740639354718	0.10582316349133952
genus.LachnospiraceaeUCG010.id.11330	10	-0.21706729560301616	0.14370852063301978	0.13092374024257622	0.8048758028799329	0.6072978015991571	1.0667337447225096	0.9179717680402335	-0.19106211965604258	0.1241619232209649	0.16241073658800934	0.3455758156432002	-0.1495707188442698	0.1923085642744322	0.4367080298867516	6.428024088298403	0.6964323866897917
genus.Coprococcus3.id.11303	11	0.22695138261073078	0.1516373320630486	0.13447856775573433	1.2547688628710887	0.9321534907291473	1.6890403939798	0.9179717680402335	0.23841702582858404	0.1257040822692231	0.09037035626961085	0.7557273672626416	0.11208431168650661	0.20701026192892438	0.5882020944318178	5.74966359289636	0.8358385697999235
