taxon	n_snp	b_ivw	se_ivw	p_ivw	or_ivw	lci	uci	fdr_ivw	b_egger	se_egger	p_egger	egger_intercept_p	b_wmedian	se_wmedian	p_wmedian	q_stat	q_p
phylum.Cyanobacteria.id.1500	8	-0.23091605073284163	0.05991806005867716	0.00011626822601573742	0.7938061026787406	0.7058479390650583	0.892725038603438	0.024532595689320594	-0.5462266107269889	0.1354444587004965	0.006858110341930746	0.05142980205003434	-0.2563726183426842	0.07756238128329727	0.0009485000263998483	4.817099685460291	0.6822719909598775
genus.Sutterella.id.2896	12	-0.2058192198437849	0.0675696582405527	0.002318845402662404	0.8139802144530142	0.7130129115291488	0.9292451494321761	0.2446381899808836	0.00047633558450099756	0.29901756238943933	0.9987602996840735	0.4944685857396697	-0.27109831807104773	0.09660873484359245	0.005013780306882058	10.975398317562544	0.44532663654087223
class.Actinobacteria.id.419	16	0.23804304061768894	0.08208764198432758	0.0037332398017813255	1.268763800027393	1.080205458428315	1.490236480198992	0.24654347222831255	0.6076401694287206	0.23196095943479358	0.020192499477010083	0.11309954739251898	0.19116867374722188	0.1173947495946305	0.10343456802580552	30.513849874681135	0.01019769797135774
family.Enterobacteriaceae.id.3469	7	0.38071457354426785	0.14075883371476658	0.006836002512035722	1.463329872737444	1.1105187621792378	1.9282288506712981	0.24654347222831255	1.2116415269792515	0.8423625404374608	0.20984674069074138	0.363002667967139	0.40752322205385894	0.13947281298243436	0.003479223648405662	13.599545089230858	0.03444378512723544
order.Enterobacteriales.id.3468	7	0.38071457354426785	0.14075883371476658	0.006836002512035722	1.463329872737444	1.1105187621792378	1.9282288506712981	0.24654347222831255	1.2116415269792515	0.8423625404374608	0.20984674069074138	0.363002667967139	0.40752322205385894	0.13947281298243436	0.003479223648405662	13.599545089230858	0.03444378512723544
family.Bifidobacteriaceae.id.433	14	0.2587894643999412	0.09862686333345853	0.008692299584510045	1.2953610565001163	1.0676722509061922	1.5716061415597533	0.24654347222831255	0.9411157137122901	0.3041789858797176	0.009293811712918636	0.03762482837063009	0.2900627637595483	0.12907546527819666	0.024625081483521407	35.938375488925494	0.0006065544917977961
order.Bifidobacteriales.id.432	14	0.2587894643999412	0.09862686333345853	0.008692299584510045	1.2953610565001163	1.0676722509061922	1.5716061415597533	0.24654347222831255	0.9411157137122901	0.3041789858797176	0.009293811712918636	0.03762482837063009	0.2900627637595483	0.12907546527819666	0.024625081483521407	35.938375488925494	0.0006065544917977961
genus.FamilyXIIIAD3011group.id.11293	13	-0.19872130076246147	0.0764585629430227	0.009347619800125594	0.8197783330948374	0.7056893982388468	0.9523120470406918	0.24654347222831255	0.3270961950845983	0.3419183977982182	0.3592969382499449	0.14395767414436514	-0.1454121913904664	0.09733638509553434	0.13519809071923264	15.365173227653537	0.2220709967552304
genus.Actinomyces.id.423	8	0.15167545508067948	0.06009808327695298	0.011609443715769208	1.1637824754456236	1.0344637865693211	1.3092673399868537	0.2721769582252559	0.21867589708815804	0.12228722441945597	0.12395878728070345	0.57373676518283	0.16234182098259053	0.07855207904960076	0.0387645447186477	3.982070295172589	0.7818402351421452
genus.Bifidobacterium.id.436	15	0.18680067820303856	0.08112648525115938	0.021302169098876066	1.2053870012007026	1.0281825890934098	1.4131321013174856	0.4393394495379124	0.3687800355310753	0.21229414699127447	0.10598394669201568	0.3701194866983005	0.1530378561540514	0.12006235960174366	0.2024320618613642	30.98114224097912	0.005577300966413331
genus.Ruminococcus2.id.11374	15	-0.1279851845519761	0.05726285560785208	0.02541425080244464	0.8798664146632145	0.7864545219055542	0.9843733948868688	0.4393394495379124	-0.03054818683806937	0.10187846926189778	0.7690328047921966	0.3123793916992401	-0.09999636145278115	0.10684996919305967	0.34934648261206847	7.679016498214227	0.9053693645026833
phylum.Bacteroidetes.id.905	11	-0.18265143625109892	0.08202609482004947	0.02596412564119458	0.8330584791225845	0.7093383945087867	0.9783573468042932	0.4393394495379124	-0.12438532938775249	0.152941627410253	0.4370397481294007	0.6816074401298875	-0.1756712153538186	0.11853147705977558	0.13832331070432216	6.1337893137909925	0.8039003334265378
genus.RuminococcaceaeUCG010.id.11367	6	0.2194955205749569	0.09929536655134001	0.02706830731750171	1.2454482690510604	1.0251886066328502	1.5130302666714979	0.4393394495379124	0.48316201554541327	0.2693630216209756	0.1473110732915856	0.3524349494406243	0.17906905321863323	0.11842825085139477	0.13052196692046267	6.541533904862399	0.2570292726165884
genus.Blautia.id.1992	13	-0.17236753528084528	0.08651575743708595	0.04633537385825301	0.8416697729778494	0.7103919493997122	0.997207256280418	0.6259540213539145	-0.09649762754816371	0.23517126600087934	0.6894432316586779	0.7335977460988017	-0.15002034106476775	0.10854387517970979	0.1669357626913659	15.213714022293143	0.2299566178643756
class.Methanobacteria.id.119	10	0.07818990469194351	0.04051748487168467	0.05363388008280324	1.0813279884314564	0.9987763835732637	1.1707027096315499	0.6259540213539145	-0.05950535347434127	0.15845022475682044	0.7170165369696614	0.39654388842573923	0.10000927398184331	0.06087702835104949	0.10042264819303609	7.913119615123259	0.5429248944318754
family.Methanobacteriaceae.id.121	10	0.07818990469194351	0.04051748487168467	0.05363388008280324	1.0813279884314564	0.9987763835732637	1.1707027096315499	0.6259540213539145	-0.05950535347434127	0.15845022475682044	0.7170165369696614	0.39654388842573923	0.10000927398184331	0.06087702835104949	0.10042264819303609	7.913119615123259	0.5429248944318754
order.Methanobacteriales.id.120	10	0.07818990469194351	0.04051748487168467	0.05363388008280324	1.0813279884314564	0.9987763835732637	1.1707027096315499	0.6259540213539145	-0.05950535347434127	0.15845022475682044	0.7170165369696614	0.39654388842573923	0.10000927398184331	0.06087702835104949	0.10042264819303609	7.913119615123259	0.5429248944318754
class.Coriobacteriia.id.809	17	0.16632732460936958	0.08820342215268434	0.05933213472548953	1.1809595956036583	0.9934700307102278	1.4038325498871014	0.6259540213539145	-0.026277709953149042	0.36453130024727337	0.9434856381890735	0.5935476683696802	0.03540409132475264	0.10063741755693524	0.724989392632446	29.110542724561714	0.023201309713097668
family.Coriobacteriaceae.id.811	17	0.16632732460936958	0.08820342215268434	0.05933213472548953	1.1809595956036583	0.9934700307102278	1.4038325498871014	0.6259540213539145	-0.026277709953149042	0.36453130024727337	0.9434856381890735	0.5935476683696802	0.03540409132475264	0.10063741755693524	0.724989392632446	29.110542724561714	0.023201309713097668
order.Coriobacteriales.id.810	17	0.16632732460936958	0.08820342215268434	0.05933213472548953	1.1809595956036583	0.9934700307102278	1.4038325498871014	0.6259540213539145	-0.026277709953149042	0.36453130024727337	0.9434856381890735	0.5935476683696802	0.03540409132475264	0.10063741755693524	0.724989392632446	29.110542724561714	0.023201309713097668
class.Betaproteobacteria.id.2867	10	-0.15975017467092298	0.08728620613522245	0.06722181848188029	0.8523567026632206	0.7183264563420613	1.0113952258901053	0.6754192237941306	0.20853523292165477	0.26014241728032	0.4459280506898293	0.17416071050767284	-0.2009446196370991	0.11178186443190566	0.07223255899019587	10.03717328674894	0.34748421518874534
genus.Haemophilus.id.3698	9	0.0976386773391028	0.056233807047327236	0.0825110604295733	1.1025643316495888	0.9874992077618543	1.2310370437472498	0.7561131893472118	0.2727352012374002	0.11037528642208057	0.04277148497179326	0.1193420760292405	0.1317423250168715	0.08956604733535654	0.1413192921382283	7.830678743152284	0.45018247012117096
genus.Anaerotruncus.id.2054	12	0.1268465613951165	0.07530821163903076	0.09211103386241452	1.135242814343425	0.9794564212319211	1.3158076455279237	0.7561131893472118	0.37553993632280613	0.20863269654937783	0.10205138060484538	0.23209448856628212	0.12540979927381016	0.10580704416265593	0.23591114413351233	10.88425370930042	0.453010556018025
